fecha,consumo_total,generacion_total,precio_kwh,precio_excedente
2021-08-31 15:00:00,6.612296925572451,22.091585299261617,0.18841,0.12332
2021-08-31 16:00:00,6.408965751342297,13.121627566099594,0.18802000000000002,0.12319
2021-08-31 17:00:00,6.513019585350119,7.9170044604352325,0.19371000000000002,0.12784
2021-08-31 18:00:00,6.591033295420258,0.9722767655669762,0.28976,0.1293
2021-08-31 19:00:00,6.643155264408693,0.0,0.29554,0.13391
2021-08-31 20:00:00,7.047743693851218,0.0,0.29808999999999997,0.13474
2021-08-31 21:00:00,7.732542139722177,0.0,0.30119,0.1373
2021-08-31 22:00:00,7.418403981741605,0.0,0.20414,0.13331
2021-08-31 23:00:00,6.701109081097614,0.0,0.20251,0.13106
2021-09-01 00:00:00,4.9349615445268595,0.0,0.1638,0.13087000000000001
2021-09-01 01:00:00,4.033113563867318,0.0,0.15844,0.12523
2021-09-01 02:00:00,3.742274601846159,0.0,0.15172999999999998,0.11943000000000001
2021-09-01 03:00:00,3.6136645738571764,0.0,0.14712,0.11478000000000001
2021-09-01 04:00:00,3.5899814281581715,0.0,0.14722,0.1148
2021-09-01 05:00:00,3.70342996914913,0.0,0.15486000000000003,0.12106
2021-09-01 06:00:00,3.703413752405646,0.0,0.16529,0.13082
2021-09-01 07:00:00,4.408787905338025,0.4943245717514698,0.16936,0.13613999999999998
2021-09-01 08:00:00,4.807948696556428,0.7055991350241189,0.20562,0.13775
2021-09-01 09:00:00,5.139546128581716,2.284407292494183,0.2032,0.13742
2021-09-01 10:00:00,5.354600359222604,7.746589787659196,0.2943,0.13588
2021-09-01 11:00:00,5.2724329025650345,4.5467242668674235,0.29339,0.13476
2021-09-01 12:00:00,5.723016279006901,22.648661864982447,0.29324,0.13476
2021-09-01 13:00:00,6.078816547049215,24.29648804807069,0.29302,0.1348
2021-09-01 14:00:00,6.214399431118809,3.3230994576978325,0.1999,0.13476
2021-09-01 15:00:00,5.613913094755646,1.756473158641923,0.19959,0.13424
2021-09-01 16:00:00,5.320534199765828,1.6666325034842957,0.20034,0.13476
2021-09-01 17:00:00,5.630763000974053,3.3251795885282873,0.20057,0.13495
2021-09-01 18:00:00,5.79280913693973,0.16002639250558004,0.29622000000000004,0.13612
2021-09-01 19:00:00,6.009990136837712,0.0,0.30068,0.13821
2021-09-01 20:00:00,7.488382104987396,0.0,0.30277,0.13893
2021-09-01 21:00:00,8.162145148798759,0.0,0.30345999999999995,0.13978
2021-09-01 22:00:00,7.244993822383437,0.0,0.20961000000000002,0.13827
2021-09-01 23:00:00,5.711284113228114,0.0,0.20958000000000002,0.13737
2021-09-02 00:00:00,4.463637074078346,0.0,0.17478,0.14043
2021-09-02 01:00:00,4.186778828521275,0.0,0.17478,0.13958
2021-09-02 02:00:00,3.542288432739013,0.0,0.17383,0.13843
2021-09-02 03:00:00,3.2204601834060886,0.0,0.17321999999999999,0.13761
2021-09-02 04:00:00,3.2088348439321095,0.0,0.17309,0.13761
2021-09-02 05:00:00,3.2452501591203813,0.0,0.17296,0.13813999999999999
2021-09-02 06:00:00,3.4468446675672837,0.0,0.17436000000000001,0.13983
2021-09-02 07:00:00,4.194308268950455,2.2254923775592332,0.17394,0.14065
2021-09-02 08:00:00,4.942362662857706,6.825125742670374,0.20986000000000002,0.14142
2021-09-02 09:00:00,5.05420888862428,8.140730179357199,0.20725,0.14055
2021-09-02 10:00:00,5.131194718855609,8.471358897309333,0.29928,0.13968
2021-09-02 11:00:00,5.705324032120173,7.070400100785066,0.29787,0.1381
2021-09-02 12:00:00,6.0774432885638765,12.458225528448626,0.29834,0.13838999999999999
2021-09-02 13:00:00,6.259415504790722,18.98650614515037,0.29875,0.13873
2021-09-02 14:00:00,5.8222303979361225,18.9455228739282,0.20519,0.13843
2021-09-02 15:00:00,5.467451205949644,12.069182963732583,0.20453,0.13761
2021-09-02 16:00:00,5.457661610750549,7.968628266812052,0.20359,0.13728
2021-09-02 17:00:00,5.958358308398965,5.802231619055373,0.20442,0.13788999999999998
2021-09-02 18:00:00,5.658443421092018,1.3788157702296993,0.30004000000000003,0.13904
